datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snow_depth
2024-10-02 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.72,9.79,0.44,102040.97,320.06,209.79,427.16,370.54,6.4,7.15,0.95,0.0,0.0
2024-10-02 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.67,10.1,0.45,102006.81,141.29,289.16,398.83,388.52,6.23,6.95,0.73,0.0,0.0
2024-10-02 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.57,10.14,0.45,101929.28,159.97,296.09,426.94,382.36,6.45,5.42,0.84,0.0,0.0
2024-10-02 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.91,9.86,0.44,101881.88,260.55,314.33,523.21,384.21,6.75,3.12,0.96,0.0,0.0
2024-10-02 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.68,9.8,0.44,101841.93,135.27,257.72,356.25,388.5,6.88,1.89,1.0,0.0,0.0
2024-10-02 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.43,9.55,0.44,101880.73,222.64,238.81,373.1,378.18,6.68,1.98,1.0,0.0,0.0
2024-10-02 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.44,9.15,0.45,101885.41,71.8,150.74,181.93,381.26,6.11,5.66,1.0,0.0,0.0
2024-10-02 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.13,8.95,0.46,101933.34,84.51,71.85,91.61,370.17,5.5,7.56,0.96,0.0,0.0
2024-10-02 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.83,10.24,0.54,102007.23,0.0,9.92,10.54,361.37,4.43,355.22,0.91,0.0,0.0
2024-10-02 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.74,10.92,0.57,102006.86,0.0,0.0,0.0,355.42,4.35,348.86,0.76,0.0,0.0
2024-10-02 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.47,11.26,0.59,102044.49,0.0,0.0,0.0,345.34,4.34,343.51,0.82,0.0,0.0
2024-10-02 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.3,11.55,0.61,102081.23,0.0,0.0,0.0,335.53,3.86,332.61,0.84,0.0,0.0
2024-10-02 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.89,12.53,0.67,102091.17,0.0,0.0,0.0,332.79,3.82,326.67,0.47,0.0,0.0
2024-10-02 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.82,12.84,0.68,102080.21,0.0,0.0,0.0,338.73,3.9,324.06,0.71,0.0,0.0
2024-10-02 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.77,13.11,0.7,102081.41,0.0,0.0,0.0,337.52,4.18,325.31,0.64,0.0,0.0
2024-10-02 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.65,13.23,0.71,102022.53,0.0,0.0,0.0,353.77,4.39,329.47,0.67,0.0,0.0
2024-10-02 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.78,13.44,0.71,101995.33,0.0,0.0,0.0,362.3,4.5,333.46,0.73,0.0,0.0
2024-10-02 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.97,13.58,0.71,101992.46,0.0,0.0,0.0,339.56,4.37,337.24,0.57,0.0,0.0
2024-10-02 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.65,13.27,0.71,101992.99,0.0,0.0,0.0,350.04,4.34,343.58,0.32,0.0,0.0
2024-10-02 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.87,13.18,0.7,102020.52,0.0,0.0,0.0,351.3,4.44,353.62,0.34,0.0,0.0
2024-10-02 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.79,13.26,0.66,102106.31,0.0,0.4,0.44,337.16,4.24,356.53,0.29,0.0,0.0
2024-10-02 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.38,13.15,0.63,102141.17,220.93,35.53,65.69,331.47,4.7,1.59,0.23,0.0,0.0
2024-10-03 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.13,11.84,0.55,102222.07,438.89,92.17,244.32,334.17,5.64,8.88,0.24,0.0,0.0
2024-10-03 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.32,11.1,0.52,102216.34,568.29,121.21,422.79,334.79,6.79,19.22,0.23,0.0,0.0
2024-10-03 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.97,10.95,0.47,102231.09,706.1,141.21,618.53,331.24,6.8,20.24,0.26,0.0,0.0
2024-10-03 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.2,10.72,0.45,102224.63,770.74,151.05,746.59,335.37,6.65,20.19,0.48,0.0,0.0
2024-10-03 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.29,10.61,0.45,102191.33,786.36,158.63,798.85,331.96,6.52,19.61,0.41,0.0,0.0
2024-10-03 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.65,10.07,0.42,102119.87,640.73,235.41,746.44,345.97,6.54,19.24,0.34,0.0,0.0
2024-10-03 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.47,9.99,0.42,102083.43,743.76,156.55,695.07,331.57,6.51,20.23,0.31,0.0,0.0
2024-10-03 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.3,9.74,0.42,102050.5,596.61,155.67,512.81,350.19,6.39,23.34,0.31,0.0,0.0
2024-10-03 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.41,9.05,0.42,102064.16,400.38,128.74,300.82,350.81,5.98,26.96,0.22,0.0,0.0
2024-10-03 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.93,9.44,0.45,102070.24,309.42,75.67,146.56,330.57,4.62,27.85,0.1,0.0,0.0
2024-10-03 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.18,10.54,0.54,102128.28,0.0,10.77,15.59,323.57,3.56,24.6,0.03,0.0,0.0
2024-10-03 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.12,11.03,0.56,102135.55,0.0,0.0,0.0,329.2,3.57,22.69,0.08,0.0,0.0
2024-10-03 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.73,11.32,0.58,102199.19,0.0,0.0,0.0,320.44,3.36,16.89,0.15,0.0,0.0
2024-10-03 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.61,11.53,0.6,102203.89,0.0,0.0,0.0,314.51,3.41,12.55,0.19,0.0,0.0
2024-10-03 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.19,11.75,0.62,102236.68,0.0,0.0,0.0,320.85,3.71,11.99,0.26,0.0,0.0
2024-10-03 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.92,11.87,0.64,102236.83,0.0,0.0,0.0,315.43,3.76,11.78,0.37,0.0,0.0
2024-10-03 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.96,11.83,0.63,102225.3,0.0,0.0,0.0,324.61,3.66,11.26,0.43,0.0,0.0
2024-10-03 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.38,12.06,0.67,102213.29,0.0,0.0,0.0,327.53,3.39,10.0,0.28,0.0,0.0
2024-10-03 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.76,11.91,0.64,102177.15,0.0,0.0,0.0,340.23,3.39,1.86,0.34,0.0,0.0
2024-10-03 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.66,11.93,0.65,102154.58,0.0,0.0,0.0,341.62,3.69,352.1,0.36,0.0,0.0
2024-10-03 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.83,12.41,0.66,102137.46,0.0,0.0,0.0,326.34,3.73,349.38,0.3,0.0,0.0
2024-10-03 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.31,12.39,0.64,102147.15,0.0,0.0,0.0,341.48,3.37,352.86,0.22,0.0,0.0
2024-10-03 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.6,13.31,0.67,102172.35,0.0,0.38,0.42,327.51,2.79,333.72,0.51,0.0,0.0
2024-10-03 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.7,13.5,0.63,102212.53,181.05,37.01,61.28,359.86,3.42,350.86,0.85,0.0,0.0
2024-10-04 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.56,13.44,0.6,102253.23,219.92,99.24,174.89,361.93,3.52,9.68,0.64,0.0,0.0
2024-10-04 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.14,12.64,0.55,102298.88,135.69,188.93,260.54,375.18,4.64,33.68,0.69,0.0,0.0
2024-10-04 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.48,11.99,0.48,102312.85,158.01,222.78,329.08,387.1,5.96,48.54,0.65,0.0,0.0
2024-10-04 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.45,12.23,0.49,102260.4,147.29,273.41,386.69,396.48,6.06,47.95,0.42,0.0,0.0
2024-10-04 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.71,12.63,0.5,102220.23,155.88,280.99,407.3,398.86,5.92,45.58,0.2,0.0,0.0
2024-10-04 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.66,13.44,0.53,102145.51,154.85,281.83,404.69,396.1,5.81,47.77,0.45,0.0,0.0
2024-10-04 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,24.02,13.46,0.52,102069.4,325.62,298.88,533.21,380.3,5.78,46.7,0.63,0.0,0.0
2024-10-04 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.83,14.02,0.54,102045.08,436.4,200.39,459.63,376.55,5.56,48.48,0.69,0.0,0.0
2024-10-04 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.79,14.26,0.59,102015.19,183.39,155.53,233.49,377.95,5.19,52.52,0.75,0.0,0.0
2024-10-04 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.63,14.38,0.6,102053.85,204.72,65.58,111.52,384.36,4.21,51.27,0.89,0.0,0.0
2024-10-04 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.29,14.06,0.63,102045.3,0.0,6.73,7.43,390.91,3.29,33.93,0.7,0.0,0.0
2024-10-04 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.29,14.44,0.65,102040.78,0.0,0.0,0.0,388.54,3.43,25.38,0.52,0.0,0.0
2024-10-04 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.25,14.59,0.66,102033.13,0.0,0.0,0.0,381.4,3.49,21.8,0.59,0.0,0.0
2024-10-04 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.05,14.59,0.67,102077.29,0.0,0.0,0.0,376.97,3.7,24.35,0.92,0.0,0.0
2024-10-04 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.08,15.23,0.69,102045.07,0.0,0.0,0.0,394.14,3.86,25.45,1.0,0.0,0.0
2024-10-04 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.23,15.52,0.7,102041.14,0.0,0.0,0.0,401.44,3.86,26.78,1.0,0.0,0.0
2024-10-04 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.27,15.89,0.71,102007.02,0.0,0.0,0.0,405.37,3.94,27.58,1.0,0.0,0.0
2024-10-04 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.08,16.58,0.75,101991.98,0.0,0.0,0.0,408.66,4.25,26.8,1.0,0.02,0.0
2024-10-04 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.11,16.93,0.77,101963.34,0.0,0.0,0.0,411.23,4.71,27.32,1.0,0.03,0.0
2024-10-04 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.17,17.52,0.8,101879.13,0.0,0.0,0.0,411.43,5.05,30.53,1.0,0.0,0.0
2024-10-04 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.97,18.3,0.85,101898.25,0.0,0.0,0.0,412.16,5.28,36.8,1.0,0.02,0.0
2024-10-04 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.15,18.51,0.85,101863.68,0.0,0.0,0.0,410.24,5.29,40.75,1.0,0.0,0.0
2024-10-04 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.21,19.31,0.84,101900.79,0.0,0.11,0.06,413.81,4.63,34.42,0.85,0.0,0.0
2024-10-04 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.36,19.35,0.83,101985.51,55.08,16.11,23.36,411.44,4.55,38.99,0.99,0.02,0.0
2024-10-05 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.67,19.4,0.82,101964.9,37.93,68.45,81.4,411.94,4.9,42.39,0.89,0.02,0.0
2024-10-05 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.82,19.45,0.81,101967.63,20.9,94.01,104.98,415.55,5.63,49.25,0.94,0.08,0.0
2024-10-05 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.19,19.9,0.82,101988.86,35.96,111.78,135.86,416.3,5.61,58.16,1.0,0.23,0.0
2024-10-05 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.77,19.8,0.83,101956.85,19.99,141.56,156.86,415.86,5.43,62.48,0.98,0.52,0.0
2024-10-05 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.12,19.67,0.81,101933.55,170.07,216.17,353.32,415.7,5.62,65.36,0.96,0.98,0.0
2024-10-05 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.61,19.59,0.83,101865.53,192.71,165.15,317.25,408.21,5.32,62.66,1.0,1.46,0.0
2024-10-05 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.99,19.49,0.86,101824.95,9.8,111.64,118.65,413.34,4.73,57.8,1.0,1.86,0.0
2024-10-05 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.72,19.24,0.86,101818.31,15.03,93.23,102.09,415.57,4.32,57.97,1.0,0.89,0.0
2024-10-05 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.17,18.92,0.87,101842.64,6.56,68.16,70.92,414.92,4.15,57.06,1.0,0.69,0.0
2024-10-05 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.87,18.66,0.87,101848.9,4.13,10.76,11.66,414.07,4.14,52.6,1.0,0.57,0.0
2024-10-05 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.13,19.29,0.89,101900.6,0.0,0.95,0.99,412.0,3.66,49.42,1.0,0.56,0.0
2024-10-05 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.03,18.71,0.87,101906.68,0.0,0.0,0.0,411.81,3.85,51.26,1.0,0.32,0.0
2024-10-05 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.01,18.31,0.85,101934.04,0.0,0.0,0.0,408.03,3.88,49.17,1.0,0.27,0.0
2024-10-05 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.96,17.89,0.83,101903.64,0.0,0.0,0.0,404.96,4.07,44.5,1.0,0.24,0.0
2024-10-05 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.21,17.89,0.81,101897.88,0.0,0.0,0.0,408.78,4.06,41.86,1.0,0.0,0.0
2024-10-05 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.26,18.14,0.82,101852.57,0.0,0.0,0.0,409.87,3.72,41.74,1.0,0.0,0.0
2024-10-05 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.44,18.21,0.82,101845.9,0.0,0.0,0.0,406.29,3.34,41.22,1.0,0.02,0.0
2024-10-05 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.14,18.19,0.83,101827.57,0.0,0.0,0.0,399.67,3.08,38.4,0.99,0.11,0.0
2024-10-05 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.18,18.35,0.84,101796.91,0.0,0.0,0.0,393.16,3.15,40.07,0.99,0.07,0.0
2024-10-05 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.23,18.49,0.84,101766.75,0.0,0.0,0.0,404.46,3.22,44.0,0.98,0.19,0.0
2024-10-05 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.06,18.6,0.86,101764.06,0.0,0.0,0.0,406.6,3.04,38.47,1.0,0.24,0.0
2024-10-05 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.11,18.87,0.87,101770.81,0.0,0.0,0.0,409.96,3.31,31.33,1.0,0.5,0.0
2024-10-05 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.23,18.92,0.92,101800.64,0.0,0.1,0.06,411.89,3.1,23.77,1.0,1.85,0.0
2024-10-05 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.29,19.14,0.93,101849.86,5.72,9.95,10.69,410.21,3.32,21.01,1.0,4.37,0.0
2024-10-06 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.29,19.28,0.94,101881.57,0.0,18.78,18.73,411.63,3.51,18.33,1.0,5.17,0.0
2024-10-06 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.28,19.44,0.95,101961.28,0.0,27.5,27.47,410.45,3.7,5.69,1.0,5.76,0.0
2024-10-06 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.71,19.53,0.93,101947.12,0.17,48.85,48.97,413.97,4.32,1.18,1.0,5.29,0.0
2024-10-06 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.56,19.22,0.92,101901.61,0.05,60.43,60.47,412.17,5.02,7.93,1.0,4.03,0.0
2024-10-06 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.23,18.91,0.92,101839.29,3.66,90.88,93.82,408.87,5.23,15.36,1.0,2.53,0.0
2024-10-06 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.87,18.78,0.93,101755.59,1.86,63.36,64.82,406.34,4.83,18.9,1.0,2.18,0.0
2024-10-06 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.7,18.8,0.94,101699.19,1.23,52.81,53.68,405.56,4.39,18.57,1.0,2.49,0.0
2024-10-06 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.79,18.82,0.94,101714.44,0.31,54.45,54.63,405.99,4.26,12.79,1.0,0.28,0.0
2024-10-06 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.66,18.81,0.95,101747.88,0.15,32.02,32.08,406.69,4.26,9.53,1.0,0.21,0.0
2024-10-06 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.68,18.75,0.94,101753.55,1.23,13.98,14.25,408.17,4.09,8.8,1.0,0.04,0.0
2024-10-06 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.86,18.63,0.93,101818.58,0.0,1.31,1.26,408.75,3.07,342.99,1.0,0.0,0.0
2024-10-06 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.96,18.64,0.92,101877.4,0.0,0.0,0.0,408.68,3.45,345.0,1.0,0.0,0.0
2024-10-06 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.05,18.64,0.92,101887.58,0.0,0.0,0.0,409.22,3.77,348.58,1.0,0.0,0.0
2024-10-06 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.17,18.66,0.91,101897.69,0.0,0.0,0.0,409.97,4.11,348.62,1.0,0.0,0.0
2024-10-06 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.08,18.64,0.91,101922.13,0.0,0.0,0.0,410.31,4.23,352.5,1.0,0.0,0.0
2024-10-06 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.22,18.83,0.92,101857.23,0.0,0.0,0.0,411.1,4.08,358.34,1.0,0.0,0.0
2024-10-06 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.33,18.94,0.92,101867.69,0.0,0.0,0.0,411.46,3.8,359.05,1.0,0.0,0.0
2024-10-06 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.29,19.03,0.92,101833.01,0.0,0.0,0.0,411.51,3.65,353.21,1.0,0.04,0.0
2024-10-06 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.28,19.11,0.93,101818.86,0.0,0.0,0.0,412.07,3.8,344.91,1.0,0.07,0.0
2024-10-06 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.27,19.19,0.93,101802.08,0.0,0.0,0.0,405.59,3.96,344.14,1.0,0.06,0.0
2024-10-06 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.11,18.87,0.93,101801.59,0.0,0.0,0.0,405.23,3.92,347.54,1.0,0.05,0.0
2024-10-06 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.95,18.86,0.93,101812.72,0.0,0.0,0.0,404.6,3.83,351.19,1.0,0.09,0.0
2024-10-06 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.6,18.63,0.94,101869.55,0.0,0.1,0.06,402.31,3.66,342.16,1.0,0.32,0.0
2024-10-06 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.79,18.81,0.94,101980.29,1.62,10.06,10.27,401.83,3.85,340.02,1.0,0.49,0.0
2024-10-07 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.01,19.07,0.94,101990.32,0.27,42.54,42.63,403.88,3.86,340.12,1.0,0.27,0.0
2024-10-07 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.4,19.25,0.93,102007.27,4.07,79.25,81.36,403.12,3.79,348.0,1.0,0.28,0.0
2024-10-07 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.89,19.24,0.9,101995.54,17.51,119.56,131.17,404.24,3.77,4.38,1.0,0.42,0.0
2024-10-07 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.03,19.17,0.89,102002.55,26.34,132.5,152.47,405.59,4.37,16.58,1.0,0.57,0.0
2024-10-07 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.61,18.59,0.88,101975.88,2.08,98.65,100.31,404.81,4.74,17.12,1.0,0.34,0.0
2024-10-07 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.32,18.11,0.87,101916.71,2.68,99.96,102.05,403.17,4.86,14.31,1.0,0.13,0.0
2024-10-07 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.07,17.61,0.86,101882.37,5.18,84.51,88.17,400.37,5.22,10.9,1.0,0.04,0.0
2024-10-07 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.88,17.29,0.85,101888.55,1.63,60.25,61.2,399.68,5.31,9.02,1.0,0.02,0.0
2024-10-07 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.19,16.91,0.87,101907.04,0.0,26.49,26.46,397.6,5.21,10.0,1.0,0.0,0.0
2024-10-07 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.05,16.71,0.86,101956.42,0.0,17.43,17.38,396.24,4.68,6.4,1.0,0.0,0.0
2024-10-07 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.6,16.49,0.88,101970.7,0.0,1.09,1.05,394.44,3.76,358.52,1.0,0.0,0.0
2024-10-07 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.42,16.66,0.89,102057.96,0.0,0.0,0.0,393.28,3.71,345.81,1.0,0.05,0.0
2024-10-07 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.22,16.79,0.91,102067.55,0.0,0.0,0.0,391.68,4.07,334.76,1.0,0.07,0.0
2024-10-07 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.99,16.75,0.92,102121.8,0.0,0.0,0.0,390.36,4.54,325.23,1.0,0.06,0.0
2024-10-07 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.67,16.37,0.92,102126.28,0.0,0.0,0.0,387.82,4.38,320.56,1.0,0.08,0.0
2024-10-07 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.47,16.15,0.92,102054.24,0.0,0.0,0.0,385.0,4.25,317.94,1.0,0.21,0.0
2024-10-07 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.36,16.31,0.94,102063.76,0.0,0.0,0.0,382.63,4.36,318.82,1.0,0.35,0.0
2024-10-07 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.13,16.37,0.95,102021.29,0.0,0.0,0.0,381.99,4.58,322.73,1.0,0.33,0.0
2024-10-07 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.4,16.63,0.95,101962.46,0.0,0.0,0.0,381.76,4.36,322.84,1.0,0.18,0.0
2024-10-07 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.57,16.88,0.96,101947.21,0.0,0.0,0.0,379.19,4.42,323.42,0.98,0.06,0.0
2024-10-07 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.48,16.59,0.95,101944.22,0.0,0.0,0.0,377.6,4.48,323.24,0.96,0.02,0.0
2024-10-07 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.47,16.58,0.95,101964.98,0.0,0.0,0.0,378.04,4.4,323.93,0.85,0.0,0.0
2024-10-07 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.92,16.39,0.91,102009.39,0.0,0.1,0.06,370.02,4.3,315.09,0.75,0.0,0.0
2024-10-07 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.91,16.22,0.9,102052.14,142.45,26.13,43.81,358.99,4.15,314.92,0.69,0.0,0.0
2024-10-08 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.46,16.41,0.88,102074.79,286.99,83.67,179.28,349.98,4.23,319.47,0.45,0.0,0.0
2024-10-08 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.44,16.4,0.83,102072.53,520.19,126.85,395.15,343.85,5.04,334.47,0.18,0.0,0.0
2024-10-08 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.73,15.59,0.68,102047.19,493.3,170.18,495.55,354.43,5.6,345.58,0.34,0.0,0.0
2024-10-08 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.16,15.47,0.66,102005.23,561.13,188.84,612.32,368.14,5.66,345.45,0.39,0.02,0.0
2024-10-08 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.32,15.31,0.64,101949.48,416.35,254.13,584.97,374.02,5.78,346.38,0.42,0.02,0.0
2024-10-08 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.24,14.48,0.58,101864.53,474.32,237.52,605.9,366.92,5.83,349.16,0.51,0.0,0.0
2024-10-08 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.89,14.32,0.58,101813.96,544.93,184.05,566.6,357.61,5.71,353.11,0.49,0.0,0.0
2024-10-08 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.55,14.04,0.59,101816.54,539.06,144.24,454.62,345.37,5.46,357.42,0.29,0.0,0.0
2024-10-08 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.02,13.31,0.61,101822.24,514.38,96.33,305.44,346.31,5.06,1.18,0.24,0.0,0.0
2024-10-08 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.54,13.06,0.62,101852.67,290.24,62.99,122.73,340.08,4.05,3.06,0.25,0.0,0.0
